"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","id_cliente"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,131.950268529159,-8.16473861543455,82.3286110424183,23.6427744838802,256870,2009,"c#",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,94.9534168809366,-9.94707143956533,18.5019013553651,81.8544639815125,215664,2004,"c#",FALSE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,135.178147525022,-6.73686783658536,73.3685229740534,21.8387089215498,218337,1990,"N/A",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,104.016743515484,-5.87601821479177,49.0870904149609,16.304412916202,198490,2020,"N/A",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106.432417543519,-6.71034220408046,62.093368294289,19.0655504809271,193191,2016,"d",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,116.041857056417,-13.4314804154041,78.9786624403712,0,188948,1995,"e",FALSE,"#ID2697"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.918913715938,-6.32577712633333,58.5894923855851,0,188126,2019,"E",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97.8369077973039,-7.94149003916418,78.1833045199126,0,175113,2017,"F",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,122.877106107434,-5.65194621156656,60.3302025527577,0,165701,2018,"f",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.3762815837637,-8.66453416640811,77.8208244221341,0,185940,2015,"A",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82.039908671628,-11.4667869250518,73.1793986962912,0,160626,2014,"D",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,118.937387635242,-12.1430439724877,27.9635824583773,0,356758,2005,"C#",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,110.541053748123,-8.93094985176058,14.9603607745112,70.9991737238824,265930,2000,"N/A",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,129.739207879624,-7.86012353138251,86.4940422981923,0,196738,2017,"B",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,93.7266775247734,-6.93061740270763,76.5888738310783,0,194716,2017,"f",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.876065053521,-13.8859114075674,75.5786722440042,0,214214,2020,"c",FALSE,"#ID2697"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,145.191540529205,-5.94566803778692,57.8891224749653,0,204985,2020,"g",TRUE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.708973586323,-6.23262822383563,66.9434027451538,0,252747,1998,"g#",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,142.122777904603,-7.31721482837857,74.3757731197961,0,235960,2004,"G#",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2159459196716,-12.6068582591478,76.0586861303289,0,191487,1983,"D#",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.2405434616372,-7.57395812899888,15.5803694857614,57.5986877667907,272859,2010,"N/A",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123.390991807827,-5.561707331855,65.8273069735709,22.7387020834153,296326,2010,"A",TRUE,"#ID2697"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,75.6419056020675,-7.76866669864486,71.3138023714139,22.1619969809787,205887,1997,"G",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,158.884311213154,-8.75056231584533,71.6440522369579,38.8055837375249,323449,1999,"f#",TRUE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,131.585946931034,-5.39538475522799,43.096236474759,0,304872,1953,"C",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,89.1904677859238,-8.28360710769804,60.5073282500609,0,223034,2021,"a",TRUE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,121.46331882535,-7.32705471904984,75.3358844578607,0,227363,2002,"a#",TRUE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,89.9104214839532,-7.20065177781135,76.3855115622959,20.4141903368489,251993,2004,"d",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107.131024772466,-9.07097965306177,78.6163427146459,0,175064,2016,"A",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,113.646341917927,-7.95483401363372,75.769146269878,0,288637,2019,"a",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,94.2231462321811,-7.14621016342775,23.2149553747463,81.4110480273217,308714,2013,"b",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105.006379371794,-5.83685563811498,79.184232508619,0,210023,2006,"A#",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,113.461326384221,-5.77738976801027,24.4532471587827,69.9899488226027,261656,2010,"a",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,75.4612382490569,-4.47239848926595,69.4888306796653,0,160579,2021,"F",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79.494994508205,-6.14583799574777,77.7443274633917,0,169615,2012,"G",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,108.870998560434,-5.99249927857601,63.8570334539928,0,134407,2021,"F",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,127.493446744158,-8.73222169103801,81.4336207142064,0,267536,2011,"d",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,84.5597860263674,-9.97908422601507,63.3507712343915,0,180333,2020,"G#",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,140.828329821441,-8.35841248152635,67.8636664965369,0,268769,1959,"F#",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,122.331712348419,-8.1644339645812,29.0077538229981,0,439483,2021,"G#",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,116.281980442734,-5.82921834453789,77.8087151984623,0,173331,1999,"a",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,104.971438661575,-10.6989127729076,74.2874843001019,0,212275,2002,"C",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,181.895736117976,-8.29668153376152,59.082309081121,23.1116904094139,124151,2016,"D",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,122.235575539863,-10.8519948618597,26.0800567915279,0,351296,1928,"d#",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,122.392483950323,-8.70610960595219,34.6481576646351,0,465243,1980,"d#",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,99.9100782818517,-5.64237203761068,1.627265005042,62.0548361460899,290616,2015,"N/A",TRUE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,146.313600456406,-7.4015955450135,70.1881426918595,0,331835,2001,"C",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.681359695743,-8.55913104920196,71.6909802198651,0,211081,1975,"C",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.5177602035316,-10.8880004827519,66.4194812717768,0,175000,2019,"d",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114.035788114042,-10.1934457628231,79.6374172445709,0,174831,2012,"G",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,161.659947685879,-4.49153410011856,71.0310484299827,0,253768,1978,"A",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,120.819879519288,-6.27154976614226,16.3805735380591,70.4310757483016,247642,1998,"N/A",TRUE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.0729845089389,-5.52149502607311,67.1668318648081,0,127648,2021,"f#",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.196011927495,-6.66219005188236,70.7536196460449,0,262335,2010,"C",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.932966107151,-6.39048796946128,77.2049953813294,0,323031,1998,"G",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,101.829805078629,-7.4161382772181,65.1268966920072,0,186660,2002,"c",TRUE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,130.303071609535,-14.3787364205659,36.6176097482097,0,142737,1986,"N/A",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,117.927840082747,-6.77178778158565,85.020613578781,20.0120349136934,213108,2019,"d",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.2886388637351,-12.8945785061057,79.7891304374829,0,232255,2020,"g",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,139.81079675591,-6.38073589493672,62.6372572093505,0,160746,2020,"F#",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81.7817167335938,-8.87103840032012,74.8385407807924,0,176203,2017,"C",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,119.86601884263,-14.8524559143649,41.2413166624677,0,533700,2003,"c#",FALSE,"#ID2697"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,110.45991839275,-7.40073028153807,68.9394393954926,20.0998870027224,133410,2010,"N/A",FALSE,"#ID2697"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,94.3124551073003,-25.0274158346754,0,0,304114,2021,"N/A",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79.0184018548712,-7.23111986770492,68.8203120991402,0,198927,2021,"C",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,100.054728044272,-7.91066641614412,26.2916985408657,61.4151766781337,241032,2009,"B",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69.5592885527588,-10.9938386381059,79.8951215932331,0,187030,2015,"e",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,119.823681652855,-12.9097440406874,48.7602378237686,0,510773,1938,"b",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,84.3355771608138,-6.35214522995536,17.0341935351714,75.7910355156832,263590,2011,"a#",TRUE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,109.349071164337,-5.81624925582729,18.0600891100601,61.3232736528906,231004,2003,"N/A",TRUE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,98.3305281062019,-7.73194459396315,21.1057706670373,86.7650065941376,230202,2008,"g#",TRUE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,110.75032084881,-7.33408912287287,71.3769740826648,0,176091,2008,"F",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85.7204474634842,-8.75691152710145,76.0487273046801,0,165545,2013,"N/A",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,121.79119243259,-9.1750189887226,45.6571104995172,0,466375,1946,"A",TRUE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,109.769581321958,-7.27522835531661,23.8328006984506,73.2491000220885,264728,2012,"A#",TRUE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,166.742169347119,-5.86966323555012,60.5133336144997,0,184008,2019,"G",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105.778428847118,-9.31164502790064,77.7588798665766,0,229242,2005,"d",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,84.0409848537405,-13.7857262728199,70.9828254293196,0,181457,2017,"F",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,122.852237536082,-6.84866243471116,79.5398516728692,0,284393,2018,"B",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.6090428592734,-9.01116490303359,76.6681925663867,0,197668,2014,"E",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,163.09033711145,-13.2476220662049,0,0,313464,2007,"N/A",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,95.3334112068031,-7.84139608488702,25.0476751067156,62.5371428940252,263057,1994,"N/A",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,119.53876960492,-8.39355376743082,81.1966439398175,0,178533,2011,"A",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,90.2363121489272,-7.19684736792361,23.2268090343231,67.9063097454562,232475,2004,"a#",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,86.7799148416387,-5.0507992611674,20.8881393662186,65.8533679596376,265966,2006,"b",TRUE,"#ID2697"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,115.862243472156,-6.39427883604802,73.8951323256828,0,216692,2012,"F",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.215925817865,-6.312895394556,73.6846026358415,0,206132,2018,"c",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104.810481012201,-14.0677566181483,70.4341587412516,0,158629,2006,"f",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,111.567566499254,-7.68762717584428,13.694659395567,61.2736817939594,182153,1999,"d",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,75.7505970948968,-10.2571467487544,74.3137951264493,0,177772,2013,"E",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,76.5284874814901,-1.61192680013768,73.2161529412724,0,59209,2019,"d",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,92.3962767366422,-7.29715890301844,18.4525568737853,43.2306199137601,203776,1995,"f",TRUE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,135.865666409686,-6.17822340766337,80.0306998945515,0,221303,2009,"d#",FALSE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,144.588368232452,-7.11665101235299,66.5148507574981,0,143398,2010,"N/A",TRUE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.0850324757412,-6.65254330961224,73.1791106903781,0,181983,2016,"G",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.673385749622,-7.89080209084202,68.690081681809,0,220181,2014,"E",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.123447920728,-4.87282286752547,71.1173973028114,0,225688,2007,"f",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,81.6962142423061,-9.06239172890739,71.3648605775426,0,196738,2021,"f",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86.2165277778774,-6.26454419957826,80.0454904145663,0,167516,2014,"F",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.5013298297399,-8.39479338331285,70.253489336105,0,230927,2019,"G#",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139.24294841945,-6.71068584896955,63.0786733122361,0,336428,1996,"E",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,124.418397938253,-10.4660813634897,26.7866680796694,0,273279,1983,"N/A",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,82.9191229346495,-16.6977519059413,80.6868712181872,0,172826,2021,"G",TRUE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,97.7010915303322,-7.44484736521774,20.2194509426688,64.6461680987039,264383,2016,"c",TRUE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114.119931706508,-12.1251393370669,70.6095915886479,0,261629,1980,"C",TRUE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,91.0826314529105,-7.48587012187776,19.1725104271424,85.2635772760245,188782,2008,"b",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.356980499729,-6.64395687047616,20.43348935402,76.3512006246785,232307,2008,"g",TRUE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,121.321878017648,-7.72703933551784,46.6215828469104,0,426799,2009,"A#",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,87.8035130899505,-6.25954884941559,21.2810316075051,60.830890214209,162305,2006,"G#",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87.475594312802,-8.81703235261009,82.4114895125008,0,166340,2016,"f",TRUE,"#ID2697"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.126165745804,-5.37822168655942,66.5706266310308,20.5525001889235,216790,2006,"c",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,115.579838401589,-9.43026214547985,30.1528879452337,0,29311,2009,"N/A",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,124.021157555802,-6.9177616035471,63.6869455154437,0,173939,2019,"g",FALSE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.474691607398,-8.13673590710025,68.5279729618929,0,261310,1997,"f",FALSE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,133.035513006832,-6.6365455893651,77.6506976877552,17.614840586517,227505,2006,"F#",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,160.872198168206,-6.24730795136381,80.0171713585052,44.2255317795586,294229,1973,"g#",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,116.074324038569,-9.23921029422039,70.489828990219,26.5579381650935,316931,2008,"G",TRUE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,147.392936366518,-4.85705831777817,54.0618278679419,0,167022,2018,"a#",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,103.652014621717,-9.25564343439052,18.0659230428567,64.5684674140004,277538,2004,"d",TRUE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,129.155958388113,-7.57679082770354,47.2171421097474,0,480869,1994,"N/A",FALSE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,93.1226548346027,-15.0160922988476,76.225891477056,0,175164,2021,"e",FALSE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,149.021886620428,-10.3993700977388,65.0433190388131,0,318946,1980,"C",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,96.4368376753768,-7.52393118701064,16.628221244826,68.755932434172,184714,2016,"c#",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.889798113988,-6.80325401223199,56.5673067407858,23.1244815085335,184853,2018,"g",TRUE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,120.959479362109,-8.96803512292388,15.8734922469752,62.2045727310491,199569,2012,"N/A",TRUE,"#ID2697"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,71.5698028142743,-11.9465011938056,72.767288955636,0,233217,2021,"C",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,120.093085029824,-7.55368317771448,79.9688176575774,0,287293,1989,"G#",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,100.75844369924,-7.35548894591843,15.0648997245552,92.2141189195019,172757,2012,"N/A",TRUE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105.779827294506,-5.55645444113431,73.5346187092433,22.9526622191259,234208,1999,"N/A",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,117.673143931545,-8.70657806285968,42.724949614019,0,424509,1971,"A#",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,92.4835402296522,-7.08179373416179,20.0884527067816,81.2891906708563,191852,2007,"N/A",TRUE,"#ID2697"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,155.651754211866,-9.62798748612128,81.2549822166654,0,341652,1993,"G#",FALSE,"#ID2697"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,121.385757081149,-7.04844724809699,37.9724249678185,0,366921,1972,"g#",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105.084367017718,-6.68199276365492,71.8937803493907,0,193290,1995,"e",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,127.152444192813,-4.32116476145025,68.2958670040085,0,192962,2018,"D",FALSE,"#ID2697"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,164.278397893301,-5.90354854828319,55.2773922612951,0,71312,2021,"A",FALSE,"#ID2697"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,91.1848376049194,-6.69501058265653,9.69026579811214,71.8904503461815,198084,1995,"N/A",TRUE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.5401685411885,-8.2475566216817,80.1639209354196,0,186102,1998,"f",FALSE,"#ID2697"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,129.844890738776,-6.08376016042957,72.8353820275581,0,272036,2009,"g",FALSE,"#ID2697"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,102.938353236766,-13.6355996454728,77.9377096404403,0,175904,2017,"g",FALSE,"#ID2697"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,105.007769586567,-6.85995465778309,78.0976563960415,0,298823,2021,"c",TRUE,"#ID2697"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,99.824050810294,-7.79338808925523,82.0171574644041,0,191093,2002,"F#",FALSE,"#ID2697"
